id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,rollout width,95,56,30,79,291,ship,baseline,monotonic-signal
g002,quota pressure,69,37,41,58,147,watch,edge,drag-penalty
g003,route drift,104,65,6,93,413,ship,recovery,confidence-floor
g004,secret scope,37,11,32,31,31,hold,negative,lane-boundary
g005,rollout width,51,22,4,48,182,ship,baseline,monotonic-signal
g006,quota pressure,61,30,34,61,141,watch,edge,drag-penalty
g007,route drift,114,36,29,29,242,ship,recovery,confidence-floor
g008,secret scope,56,77,28,103,285,ship,negative,lane-boundary
g009,rollout width,74,30,8,102,286,ship,baseline,monotonic-signal
g010,quota pressure,87,44,42,20,156,watch,edge,drag-penalty
g011,route drift,53,18,18,26,114,hold,recovery,confidence-floor
g012,secret scope,83,8,29,77,172,ship,negative,lane-boundary
g013,rollout width,102,75,25,21,300,ship,baseline,monotonic-signal
g014,quota pressure,115,76,35,83,360,ship,edge,drag-penalty
g015,route drift,37,44,42,76,112,hold,recovery,confidence-floor
g016,secret scope,45,66,5,77,284,ship,negative,lane-boundary
g017,rollout width,53,44,9,39,206,ship,baseline,monotonic-signal
g018,quota pressure,104,71,33,67,318,ship,edge,drag-penalty
g019,route drift,89,52,26,43,247,ship,recovery,confidence-floor
g020,secret scope,85,45,24,78,266,ship,negative,lane-boundary
g021,rollout width,43,9,24,57,89,hold,baseline,monotonic-signal
g022,quota pressure,113,28,5,92,359,ship,edge,drag-penalty
g023,route drift,64,75,39,30,191,ship,recovery,confidence-floor
g024,secret scope,43,66,15,47,220,ship,negative,lane-boundary
g025,rollout width,36,71,26,60,196,ship,baseline,monotonic-signal
g026,quota pressure,36,69,33,28,139,watch,edge,drag-penalty
g027,route drift,83,36,17,102,289,ship,recovery,confidence-floor
g028,secret scope,110,57,31,101,342,ship,negative,lane-boundary
g029,rollout width,39,35,19,105,196,ship,baseline,monotonic-signal
g030,quota pressure,51,61,14,25,207,ship,edge,drag-penalty
g031,route drift,105,42,13,76,331,ship,recovery,confidence-floor
g032,secret scope,48,70,35,20,151,watch,negative,lane-boundary
g033,rollout width,110,16,27,82,253,ship,baseline,monotonic-signal
g034,quota pressure,57,27,45,75,108,hold,edge,drag-penalty
g035,route drift,78,35,14,76,260,ship,recovery,confidence-floor
g036,secret scope,92,41,10,38,274,ship,negative,lane-boundary
g037,rollout width,102,12,20,66,234,ship,baseline,monotonic-signal
g038,quota pressure,67,35,27,42,165,watch,edge,drag-penalty
g039,route drift,97,49,32,77,273,ship,recovery,confidence-floor
g040,secret scope,115,23,36,56,224,ship,negative,lane-boundary
g041,rollout width,40,13,18,91,143,watch,baseline,monotonic-signal
g042,quota pressure,94,10,11,29,204,ship,edge,drag-penalty
g043,route drift,36,11,9,46,113,hold,recovery,confidence-floor
g044,secret scope,55,49,9,59,240,ship,negative,lane-boundary
g045,rollout width,68,71,32,27,209,ship,baseline,monotonic-signal
g046,quota pressure,78,49,24,101,283,ship,edge,drag-penalty
g047,route drift,86,76,42,100,298,ship,recovery,confidence-floor
g048,secret scope,94,57,11,104,373,ship,negative,lane-boundary
g049,rollout width,57,50,18,24,184,ship,baseline,monotonic-signal
g050,quota pressure,42,14,44,75,55,hold,edge,drag-penalty
g051,route drift,38,33,16,105,199,ship,recovery,confidence-floor
g052,secret scope,84,10,4,81,257,ship,negative,lane-boundary
g053,rollout width,66,71,41,74,225,ship,baseline,monotonic-signal
g054,quota pressure,105,76,40,75,317,ship,edge,drag-penalty
g055,route drift,84,74,20,37,293,ship,recovery,confidence-floor
g056,secret scope,77,41,12,65,265,ship,negative,lane-boundary
g057,rollout width,77,62,30,41,229,ship,baseline,monotonic-signal
g058,quota pressure,36,40,41,76,105,hold,edge,drag-penalty
g059,route drift,63,66,37,55,202,ship,recovery,confidence-floor
g060,secret scope,80,47,5,90,329,ship,negative,lane-boundary
g061,rollout width,92,75,12,28,326,ship,baseline,monotonic-signal
g062,quota pressure,58,21,17,45,152,watch,edge,drag-penalty
g063,route drift,89,32,21,58,237,ship,recovery,confidence-floor
g064,secret scope,63,40,45,26,97,hold,negative,lane-boundary
g065,rollout width,98,46,38,100,274,ship,baseline,monotonic-signal
g066,quota pressure,31,17,36,99,87,hold,edge,drag-penalty
g067,route drift,45,40,36,103,165,watch,recovery,confidence-floor
g068,secret scope,55,54,17,23,190,ship,negative,lane-boundary
g069,rollout width,108,28,9,74,319,ship,baseline,monotonic-signal
g070,quota pressure,50,18,27,104,159,watch,edge,drag-penalty
g071,route drift,68,15,38,80,132,watch,recovery,confidence-floor
g072,secret scope,81,16,45,73,132,watch,negative,lane-boundary
g073,rollout width,47,54,29,74,189,ship,baseline,monotonic-signal
g074,quota pressure,77,76,43,36,213,ship,edge,drag-penalty
g075,route drift,96,54,31,64,271,ship,recovery,confidence-floor
g076,secret scope,109,11,26,40,202,ship,negative,lane-boundary
g077,rollout width,31,62,25,75,186,ship,baseline,monotonic-signal
g078,quota pressure,39,55,5,54,227,ship,edge,drag-penalty
g079,route drift,47,19,39,89,104,hold,recovery,confidence-floor
g080,secret scope,98,38,15,27,254,ship,negative,lane-boundary
g081,rollout width,83,15,26,44,162,watch,baseline,monotonic-signal
g082,quota pressure,79,76,22,57,301,ship,edge,drag-penalty
g083,route drift,37,11,32,25,25,hold,recovery,confidence-floor
g084,secret scope,107,9,39,99,214,ship,negative,lane-boundary
g085,rollout width,58,46,44,98,174,ship,baseline,monotonic-signal
g086,quota pressure,37,67,6,102,292,ship,edge,drag-penalty
g087,route drift,30,45,30,22,82,hold,recovery,confidence-floor
g088,secret scope,30,71,23,73,206,ship,negative,lane-boundary
g089,rollout width,77,52,21,103,298,ship,baseline,monotonic-signal
g090,quota pressure,104,10,21,79,244,ship,edge,drag-penalty
g091,route drift,33,26,44,72,58,hold,recovery,confidence-floor
g092,secret scope,45,37,36,73,129,watch,negative,lane-boundary
g093,rollout width,99,45,12,35,287,ship,baseline,monotonic-signal
g094,quota pressure,42,51,23,63,180,ship,edge,drag-penalty
g095,route drift,104,22,30,39,201,ship,recovery,confidence-floor
g096,secret scope,51,45,14,74,224,ship,negative,lane-boundary
